2182.820000000007
('7', '7457')
('8979', '4902')
('9151', '4157')
('9594', '3082')
('9612', '379')
('9862', '7889')
('9963', '665')
('340', '7280')
('547', '562')
('553', '5332')
('684', '7395')
('772', '8967')
('977', '7461')
('1182', '344')
('1203', '5265')
('1253', '3674')
('1453', '5658')
('1709', '507')
('1894', '5378')
('2049', '3618')
('2110', '8047')
('2217', '892')
('2290', '8938')
('2389', '9688')
('2565', '4985')
('2635', '176')
('2737', '106')
('2768', '197')
('2779', '887')
('2781', '5324')
('2863', '598')
('2925', '4683')
('2969', '9930')
('3030', '9218')
('3074', '4499')
('3196', '6345')
('3281', '6800')
('3538', '152')
('3598', '4916')
('3604', '2492')
('3716', '74')
('3732', '1536')
('4093', '8553')
('4249', '3717')
('4278', '5470')
('4298', '7249')
('4370', '3179')
('4375', '4714')
('4598', '1114')
('4660', '1111')
('4684', '8152')
('4731', '4190')
('4774', '3253')
('4794', '4074')
('4838', '3311')
('4871', '8080')
('4912', '6049')
('5038', '9958')
('5047', '5917')
('5085', '7')
('5127', '3098')
('5150', '4399')
('5182', '4665')
('5229', '6582')
('5339', '3255')
('5395', '341')
('5431', '5127')
('5587', '7132')
('5625', '5601')
('5729', '845')
('5793', '7071')
('5847', '6394')
('6089', '9175')
('6190', '7232')
('6202', '8238')
('6326', '7047')
('6345', '4642')
('6461', '1130')
('6546', '758')
('6558', '6305')
('6691', '6352')
('6733', '1285')
('6760', '6969')
('6822', '9539')
('6835', '9038')
('6859', '5289')
('7000', '8579')
('7059', '1112')
('7091', '9809')
('7230', '6791')
('7245', '6429')
('7305', '1732')
('7387', '3335')
('7636', '6482')
('7689', '7541')
('7780', '8325')
('7795', '6916')
('7884', '8660')
('7950', '820')
('8023', '6119')
('8339', '6082')
('8604', '6729')
('8728', '4431')
('8742', '5765')
('8758', '8104')
('8838', '7608')
('8882', '2739')
('8926', '8789')
('8943', '884')
('9180', '3316')
('9358', '4954')
('9370', '2009')
('9572', '5714')
('9677', '8326')
('9726', '832')
('9727', '773')
('9996', '1847')
('175', '1615')
('251', '6257')
('277', '7582')
('325', '7441')
('332', '7698')
('349', '581')
('685', '1103')
('735', '314')
('791', '7188')
('801', '3013')
('1121', '3230')
('1247', '9355')
('1446', '7889')
('1475', '5446')
('1514', '4295')
('1635', '6049')
('1666', '328')
('1927', '5903')
('1978', '7719')
('1994', '7259')
('2035', '9154')
('2045', '8725')
('2202', '2381')
('2270', '1896')
('2382', '6991')
('2415', '4416')
('2493', '6799')
('2536', '7567')
('2570', '2144')
('2588', '8463')
('2599', '9051')
('2625', '6986')
('2651', '8446')
('2668', '8241')
('2673', '1770')
('2769', '9689')
('3080', '6452')
('3134', '1477')
('3259', '9096')
('3302', '289')
('3351', '9983')
('3452', '4034')
('3540', '6062')
('3555', '8054')
('3685', '555')
('3922', '6865')
('4085', '2900')
('4215', '7771')
('4289', '5309')
('4326', '2141')
('4468', '3439')
('4539', '3309')
('4560', '4489')
('4598', '44')
('4667', '440')
('4668', '7193')
('4669', '4462')
('4777', '9257')
('4787', '2514')
('4799', '6706')
('4832', '7451')
('5034', '8301')
('5122', '7720')
('5160', '6439')
('5284', '7388')
('5297', '9145')
('5323', '1279')
('5574', '5368')
('5658', '9076')
('5692', '1770')
('5736', '4882')
('5820', '4394')
('5821', '3613')
('5873', '874')
('5925', '8779')
('6052', '4278')
('6236', '6617')
('6304', '2692')
('6435', '1506')
('6548', '2949')
('6550', '6359')
('6567', '2637')
('6730', '1336')
('6820', '1527')
('6893', '3998')
('6953', '9628')
('7093', '2935')
('7125', '6330')
('7151', '2682')
('7309', '5797')
('7421', '7196')
('7468', '9322')
('7627', '2206')
('7664', '4145')
('7736', '5811')
('7738', '991')
('7927', '5845')
('8223', '4118')
('8331', '8765')
('8396', '7829')
('8403', '8521')
('8430', '3095')
('8439', '8431')
('8523', '9795')
('8559', '2668')
('8646', '9684')
('8704', '25')
('9055', '5739')
('9126', '2756')
('9153', '8166')
('9172', '1381')
('9217', '303')
('9229', '9547')
('9302', '3915')
('9363', '5288')
('9366', '2521')
('9512', '2998')
('9513', '1430')
('9559', '3933')
('9771', '7089')
('9888', '5167')
('9923', '4374')
('94', '8903')
('206', '9844')
('279', '2391')
('298', '1484')
('335', '1417')
('539', '6725')
('550', '6422')
('619', '4203')
('718', '2402')
('767', '1622')
('806', '2600')
('841', '8390')
('924', '2283')
('1029', '5385')
('1082', '721')
('1090', '2035')
('1118', '477')
('1549', '7930')
('1708', '8374')
('1806', '4568')
('2016', '3908')
('2114', '9186')
('2128', '4093')
('2295', '6366')
('2449', '1063')
('2583', '2383')
('2620', '5985')
('2638', '153')
('2679', '6078')
('2738', '3406')
('2821', '8174')
('3001', '9764')
('3009', '3832')
('3151', '5659')
('3333', '110')
('3435', '2361')
('3481', '8095')
('3487', '1213')
('3544', '9313')
('3583', '4468')
('3672', '5999')
('3699', '8121')
('3709', '7334')
('3823', '8553')
('3958', '6564')
('4246', '6458')
('4302', '9657')
('4510', '8345')
('4551', '5743')
('4700', '4611')
('4801', '3477')
('4803', '57')
('4820', '1340')
('4855', '4698')
('4884', '736')
('5090', '6666')
('5107', '9098')
('5124', '9689')
('5233', '605')
('5271', '5262')
('5658', '8212')
('5702', '699')
('5852', '1356')
('5934', '5337')
('5950', '6250')
('5961', '3287')
('6201', '1552')
('6223', '4989')
('6314', '6352')
('6342', '9495')
('6357', '4366')
('6379', '1864')
('6478', '9936')
('6583', '7848')
('6614', '9499')
('6748', '1192')
('6849', '4411')
('7087', '5199')
('7397', '7171')
('7542', '287')
('7572', '3455')
('7701', '4669')
('7794', '9741')
('7848', '8987')
('7980', '6898')
('8037', '6798')
('8258', '9739')
('8358', '5763')
('8465', '457')
('8477', '2650')
('8559', '207')
('8638', '4600')
('8677', '4220')
('8918', '2351')
('9042', '8552')
('9210', '4515')
('9309', '6850')
('9417', '3655')
('9435', '5178')
('9487', '1172')
('9513', '2445')
('9599', '3888')
('9719', '613')
('9766', '9797')
('9845', '6781')
('1', '7166')
('28', '962')
('120', '259')
('182', '6651')
('213', '3858')
('255', '6137')
('270', '5721')
('411', '1354')
('497', '6342')
('577', '1968')
('617', '7165')
('661', '3091')
('825', '7469')
('946', '530')
('956', '6864')
('1043', '8348')
('1064', '8709')
('1179', '4146')
('1181', '805')
('1303', '4233')
('1339', '1476')
('1607', '1550')
('1663', '6564')
('1834', '272')
('1886', '9382')
('1979', '9168')
('2080', '3916')
('2208', '2801')
('2251', '7371')
('2318', '1879')
('2347', '2767')
('2358', '9354')
('2427', '1788')
('2441', '203')
('2524', '4617')
('2748', '2506')
('2751', '5960')
('2895', '806')
('3080', '2909')
('3080', '8447')
('3188', '4597')
('3222', '4955')
('3261', '3057')
('3277', '2439')
('3436', '6180')
('3836', '9479')
('3854', '7600')
('4044', '6928')
('4059', '4128')
('4115', '6121')
('4137', '6247')
('4142', '564')
('4204', '8763')
('4388', '3718')
('4389', '8730')
('4397', '624')
('4508', '6264')
('4524', '7538')
('4672', '1519')
('4777', '4827')
('4835', '7458')
('4957', '6168')
('4962', '3338')
('4990', '9008')
('5001', '5363')
('5064', '4909')
('5110', '3369')
('5239', '9171')
('5250', '3592')
('5343', '3588')
('5395', '7775')
('5655', '3435')
('5708', '9675')
('5747', '2152')
('5755', '3257')
('5911', '2823')
('5959', '5633')
('6222', '6287')
('6287', '5301')
('6314', '9179')
('6494', '2694')
('6532', '5385')
('6602', '292')
('6643', '2478')
('6726', '633')
('6787', '1278')
('6838', '1024')
('6960', '1487')
('7078', '5698')
('7087', '2317')
('7126', '2410')
('7458', '9465')
('7504', '8177')
('7513', '3446')
('7564', '45')
('7788', '640')
('7914', '4793')
('8282', '444')
('8292', '4863')
('8600', '3212')
('8732', '8966')
('9104', '5800')
('9256', '3339')
('9298', '6921')
('9323', '4570')
('9619', '6580')
('9830', '7543')
('9937', '325')
('9960', '24')
('9975', '4836')
('30', '9679')
('37', '5153')
('128', '9087')
('241', '9588')
('319', '1207')
('346', '4750')
('356', '2223')
('404', '8557')
('471', '6329')
('495', '8484')
('526', '6250')
('556', '1343')
('622', '305')
('746', '9997')
('841', '6361')
('957', '5536')
('1168', '5460')
('1231', '4937')
('1339', '1735')
('1454', '1542')
('1953', '921')
('2051', '6693')
('2289', '5142')
('2541', '5505')
('2558', '5921')
('2720', '5990')
('3051', '8759')
('3216', '4812')
('3243', '1374')
('3296', '1533')
('3322', '6183')
('3442', '9855')
('3545', '8207')
('3597', '5662')
('3611', '2977')
('3968', '7498')
('4111', '4356')
('4146', '9804')
('4228', '1387')
('4240', '9549')
('4542', '8359')
('4684', '1395')
('4742', '3974')
('4838', '8355')
('4896', '9615')
('4942', '7259')
('5024', '343')
('5243', '4799')
('5399', '3881')
('5624', '6505')
('5730', '450')
('5804', '4897')
('6212', '1725')
('6246', '162')
('6339', '3930')
('6368', '7136')
('6383', '3951')
('6453', '9218')
('6498', '3707')
('6542', '4271')
('6608', '3456')
('6650', '1220')
('6699', '5742')
('6917', '930')
('7013', '1130')
('7168', '5168')
('7229', '1464')
('7362', '7978')
('7533', '9651')
('7599', '677')
('7917', '7475')
('7956', '8085')
('8007', '500')
('8097', '5373')
('8112', '279')
('8403', '1921')
('8415', '2217')
('8590', '2599')
('8603', '2545')
('8667', '3160')
('8859', '9540')
('9139', '6412')
('9285', '2242')
('9621', '804')
('9745', '7429')
('9791', '6142')
('5', '6002')
('170', '9235')
('360', '6282')
('462', '2796')
('560', '2548')
('741', '4859')
('747', '2838')
('804', '1263')
('993', '3625')
('1045', '3116')
('1153', '1746')
('1156', '2594')
('1189', '8917')
('1218', '1703')
('1270', '7516')
('1272', '3413')
('1696', '7759')
('1730', '6019')
('1838', '54')
('1842', '161')
('1901', '7657')
('1919', '7460')
('1923', '4530')
('2025', '9610')
('2114', '5762')
('2160', '6283')
('2175', '4294')
('2231', '5211')
('2233', '8908')
('2310', '6418')
('2366', '4231')
('2468', '8273')
('2484', '9571')
('2504', '8715')
('2589', '9218')
('2629', '7286')
('2686', '541')
('2742', '8985')
('2786', '6705')
('2848', '6237')
('2897', '4843')
('2952', '7887')
('3005', '7529')
('3079', '8790')
('3236', '6690')
('3302', '8444')
('3678', '8285')
('4217', '8809')
('4332', '6904')
('4345', '2801')
('4521', '4563')
('4530', '1914')
('4722', '22')
('5643', '5016')
('5746', '2819')
('5844', '1372')
('5905', '2931')
('5912', '1487')
('6167', '5369')
('6222', '748')
('6248', '3190')
('6314', '5121')
('6398', '6592')
('6415', '8729')
('6745', '5819')
('6836', '3394')
('6932', '9316')
('7031', '1624')
('7036', '2420')
('7117', '4228')
('7150', '6039')
('7243', '6072')
('7386', '3913')
('7406', '5785')
('7550', '7001')
('7791', '7351')
('7932', '3888')
('8053', '9846')
('8227', '5588')
('8362', '8816')
('8428', '824')
('8448', '2461')
('8502', '5000')
('8504', '7988')
('8509', '7005')
('8744', '1355')
('8978', '8652')
('9231', '2185')
('9241', '8546')
('9637', '5773')
('9654', '729')
('9851', '537')
('9890', '3296')
('9934', '6183')
('9975', '4415')
('78', '7303')
('101', '944')
('403', '6838')
('536', '8947')
('642', '2131')
('862', '892')
('1046', '3861')
('1322', '4175')
('1360', '5021')
('1668', '1166')
('1689', '631')
('2038', '5180')
('2086', '8190')
('2139', '3521')
('2140', '8686')
('2177', '8773')
('2295', '9426')
('2503', '5030')
('2651', '4457')
('2683', '292')
('2701', '7020')
('2915', '1900')
('3028', '6853')
('3454', '8581')
('3493', '6536')
('3610', '4694')
('3619', '9281')
('3729', '385')
('3839', '1390')
('3878', '1495')
('3965', '4829')
('4191', '2578')
('4369', '5946')
('4458', '7321')
('4558', '1403')
('4838', '1413')
('4925', '4006')
('5090', '7253')
('5177', '1254')
('5253', '7689')
('5277', '7924')
('5344', '3073')
('5346', '5493')
('5418', '6472')
('5462', '1851')
('5471', '1747')
('5553', '5468')
('5554', '43')
('5681', '8832')
('5812', '9926')
('5818', '8284')
('5832', '6261')
('5864', '1066')
('6034', '9204')
('6057', '4331')
('6523', '9162')
('6552', '7383')
('6576', '42')
('6649', '9519')
('6861', '7327')
('6919', '938')
('7076', '3372')
('7175', '3601')
('7234', '2024')
('7292', '1039')
('7338', '3032')
('7344', '5147')
('7421', '6162')
('7424', '2951')
('7437', '8128')
('7677', '3909')
('7826', '8485')
('7868', '2366')
('7974', '6553')
('8169', '8815')
('8489', '6351')
('8491', '6374')
('8503', '7818')
('8745', '9967')
('8781', '7255')
('8849', '9624')
('9081', '3502')
('9119', '8642')
('9212', '9196')
('9256', '9190')
('9316', '9656')
('9409', '4183')
('36', '1249')
('150', '1783')
('166', '7429')
('248', '8332')
('386', '4717')
('518', '1215')
('631', '4853')
('911', '9659')
('975', '3388')
('1062', '8474')
('1394', '7196')
('1396', '6218')
('1402', '232')
('1764', '615')
('2012', '5519')
('2115', '9647')
('2221', '1808')
('2393', '643')
('2700', '2606')
('2704', '8194')
('2827', '6502')
('3094', '852')
('3146', '7373')
('3205', '9740')
('3217', '30')
('3344', '3682')
('3556', '2239')
('3626', '7893')
('3800', '9482')
('3880', '4048')
('3987', '3991')
('4069', '4488')
('4353', '260')
('4368', '7891')
('4374', '6530')
('4436', '9877')
('4594', '1211')
('4619', '9209')
('4832', '7170')
('4933', '4997')
('5113', '7415')
('5174', '7249')
('5428', '3580')
('5581', '1736')
('5713', '7275')
('5759', '3658')
('5829', '1468')
('6118', '9775')
('6149', '2546')
('6457', '3629')
('6514', '2396')
('6598', '6391')
('6662', '4518')
('6706', '6234')
('6720', '238')
('6738', '6891')
('7066', '4851')
('7067', '8869')
('7073', '6850')
('7220', '2106')
('7323', '9304')
('7363', '6076')
('7400', '9542')
('7975', '9957')
('8136', '7264')
('8461', '4466')
('8564', '5945')
('8577', '9720')
('8687', '9247')
('8690', '6229')
('8794', '6316')
('9049', '1653')
('9131', '9451')
('9229', '9742')
('9353', '7586')
('9404', '7698')
('9669', '5422')
('9746', '5638')
('23', '8436')
('183', '2869')
('237', '1783')
('302', '32')
('528', '1005')
('870', '1127')
('916', '4572')
('1001', '7947')
('1405', '6847')
('1450', '860')
('1504', '5072')
('1572', '5360')
('1642', '5311')
('1644', '4940')
('1779', '3381')
('1801', '940')
('2112', '6194')
('2230', '5738')
('2232', '6898')
('2297', '5146')
('2323', '9401')
('2443', '6414')
('2490', '216')
('2806', '4910')
('2839', '5548')
('2870', '8987')
('2879', '75')
('2997', '465')
('3000', '3235')
('3086', '197')
('3328', '2530')
('3528', '918')
('3535', '9589')
('3702', '5410')
('3756', '5428')
('4020', '4906')
('4245', '8551')
('4453', '7298')
('4735', '6805')
('5017', '1975')
('5071', '1719')
('5295', '4893')
('5449', '393')
('5470', '7788')
('5650', '5182')
('5732', '2852')
('6025', '7184')
('6052', '5847')
('6207', '4207')
('6325', '1165')
('6399', '9674')
('6476', '3475')
('6644', '4354')
('6683', '1318')
('6993', '1573')
('7097', '8726')
('7587', '5393')
('7822', '10')
('8436', '7484')
('8549', '946')
('8553', '435')
('8574', '3728')
('8617', '5720')
('8630', '4531')
('8676', '6078')
('8987', '4078')
('9067', '1344')
('9112', '113')
('9178', '9654')
('9187', '6631')
('9204', '6218')
('9263', '2098')
('9523', '8969')
('9556', '4014')
('9669', '2272')
('40', '7287')
('108', '1556')
('127', '607')
('184', '7499')
('191', '7187')
('340', '1798')
('388', '9772')
('415', '9504')
('443', '3262')
('554', '5873')
('668', '3456')
('688', '3162')
('848', '5372')
('1029', '6893')
('1058', '3018')
('1099', '1096')
('1187', '2809')
('1242', '2820')
('1515', '5556')
('1521', '1915')
('1524', '1359')
('1539', '8783')
('1644', '1152')
('1810', '3563')
('1867', '4332')
('1875', '1500')
('2416', '5917')
('3228', '1493')
('3234', '6920')
('3350', '4605')
('3718', '3458')
('3901', '6275')
('3982', '8849')
('4091', '3501')
('4171', '2242')
('4599', '8171')
('4757', '625')
('4820', '7787')
('5720', '3252')
('5729', '4558')
('6055', '598')
('6404', '7248')
('6438', '411')
('6576', '6502')
('6594', '8158')
('6631', '7665')
('6959', '2698')
('7006', '2961')
('7407', '16')
('7623', '5512')
('7842', '4518')
('8063', '9208')
('8088', '3477')
('8239', '3396')
('8389', '202')
('8533', '1730')
('8766', '8761')
('8866', '2169')
('8994', '9136')
('8995', '4585')
('9097', '2894')
('9103', '8162')
('9224', '7538')
('9234', '6391')
('9330', '5187')
('9494', '6890')
('9516', '600')
('9542', '6737')
('9762', '3754')
('9941', '4750')
('65', '3764')
('90', '7239')
('96', '614')
('174', '4835')
('221', '1369')
('239', '3657')
('256', '6048')
('427', '126')
('510', '8021')
('567', '8612')
('674', '5473')
('1278', '8314')
('1295', '8612')
('1334', '3800')
('1455', '5251')
('1494', '2570')
('1613', '9896')
('1898', '2382')
('2069', '191')
('2102', '6717')
('2231', '828')
('2675', '4983')
('2687', '1309')
('2724', '9477')
('2755', '1774')
('3106', '7013')
('3200', '4708')
('3744', '5264')
('3775', '5032')
('3781', '9923')
('4104', '8720')
('4275', '6776')
('4440', '333')
('4480', '979')
('4548', '4094')
('4785', '373')
('4888', '7457')
('4976', '6775')
('5570', '6955')
('5832', '1389')
('5980', '2291')
('6095', '5971')
('6125', '9536')
('6432', '576')
('6449', '1320')
('6457', '6487')
('6694', '4490')
('6826', '8627')
('6988', '4267')
('7025', '9499')
('7195', '2749')
('7504', '2866')
('7536', '8705')
('7715', '3645')
('7749', '3969')
('7876', '1656')
('8177', '7772')
('8198', '4493')
('8411', '1853')
('8431', '2804')
('8514', '8423')
('8558', '1859')
('8592', '8041')
('8681', '8671')
('8739', '5102')
('8842', '7026')
('9042', '6874')
('9088', '3903')
('9164', '758')
('9268', '9733')
('9373', '954')
('9416', '525')
('9632', '6114')
('9917', '2254')
('15', '3371')
('203', '5065')
('314', '7320')
('325', '8570')
('782', '7143')
('894', '3569')
('1072', '2937')
('1089', '6727')
('1107', '9073')
('1201', '7235')
('1417', '5249')
('1422', '4166')
('1767', '1814')
('1998', '8191')
('2342', '7623')
('2411', '7286')
('2642', '5347')
('2730', '4017')
('2868', '4491')
('3013', '115')
('3372', '3082')
('3561', '5273')
('3629', '2430')
('3735', '4415')
('3743', '5487')
('3804', '7176')
('3887', '1120')
('3904', '3047')
('4295', '8528')
('4337', '2614')
('4417', '8456')
('4493', '826')
('4740', '7756')
('4746', '6014')
('4928', '7858')
('5629', '3923')
('5811', '6232')
('6308', '9064')
('6595', '8699')
('6671', '287')
('7045', '5919')
('7136', '7404')
('7249', '9829')
('7345', '4529')
('7648', '841')
('7754', '155')
('8037', '1283')
('8280', '3207')
('8299', '9060')
('8326', '7670')
('8858', '7465')
('9099', '7572')
('9459', '7767')
('9557', '323')
('9565', '2357')
('9598', '8795')
('9701', '6945')
('9787', '3083')
('9940', '9022')
('9991', '1780')
('9991', '6751')
('573', '6710')
('581', '7055')
('746', '8641')
('812', '7583')
('969', '9859')
('1067', '6412')
('1313', '4585')
('1418', '4667')
('1837', '5623')
('2027', '6495')
('2604', '1169')
('2701', '1945')
('2830', '8126')
('2840', '96')
('2881', '4011')
('2955', '9503')
('3066', '5151')
('3165', '6825')
('3302', '1467')
('3391', '8112')
('3907', '1398')
('4025', '6304')
('4215', '1389')
('4218', '4803')
('4311', '4322')
('4907', '6309')
('4921', '8104')
('4948', '5019')
('5116', '3381')
('5184', '6663')
('5209', '3367')
('5544', '4367')
('5711', '1825')
('5713', '9698')
('6063', '1741')
('6266', '2029')
('6323', '3997')
('6390', '8736')
('6443', '6842')
('6498', '3035')
('6812', '628')
('6930', '3023')
('7075', '4586')
('7171', '7482')
('7207', '2257')
('7305', '1174')
('7708', '5113')
('7729', '3649')
('8035', '7046')
('8095', '2266')
('8277', '303')
('8306', '9771')
('8800', '495')
('9037', '3334')
('9453', '6552')
('9573', '2293')
('9748', '2156')
('133', '4414')
('170', '2138')
('310', '4993')
('354', '1799')
('452', '6926')
('753', '5254')
('785', '1158')
('1127', '2715')
('1232', '8697')
('1249', '2918')
('1259', '9818')
('1691', '9124')
('1754', '3112')
('1974', '4900')
('1981', '2457')
('1984', '9292')
('2004', '3951')
('2022', '2989')
('2059', '6732')
('2437', '8605')
('2909', '3299')
('3138', '8601')
('3292', '7954')
('3292', '9650')
('3327', '9410')
('3358', '6021')
('3503', '7284')
('3611', '3634')
('4336', '3296')
('4419', '3178')
('4509', '1867')
('4582', '1125')
('5235', '9376')
('5296', '1135')
('5358', '8874')
('5725', '5517')
('5863', '4088')
('5989', '1911')
('6145', '5086')
('6197', '3248')
('6215', '6907')
('6306', '2087')
('6938', '4554')
('7357', '1478')
('7511', '6144')
('7791', '6174')
('7958', '5428')
('8189', '9830')
('8346', '5242')
('8637', '9887')
('8647', '7073')
('8668', '3983')
('8680', '6512')
('8695', '3942')
('8696', '6896')
('8724', '2754')
('8904', '9733')
('9222', '2836')
('9564', '7465')
('157', '6613')
('169', '3252')
('297', '1317')
('430', '91')
('476', '8636')
('594', '9737')
('643', '5797')
('672', '4581')
('797', '2168')
('1233', '1237')
('1270', '9034')
('1725', '1154')
('1736', '7008')
('1836', '2341')
('1838', '902')
('1924', '407')
('2300', '662')
('2643', '390')
('2672', '6927')
('2955', '6792')
('3301', '4706')
('3409', '6716')
('3784', '1970')
('3973', '6534')
('4223', '8945')
('4313', '95')
('4324', '2746')
('4479', '1973')
('4512', '6845')
('5162', '3168')
('5207', '4704')
('5492', '4601')
('5732', '828')
('5868', '5960')
('5881', '7504')
('6196', '7667')
('6883', '21')
('7055', '8542')
('7117', '2442')
('7370', '2088')
('7476', '1348')
('7543', '977')
('7557', '3648')
('7714', '970')
('7909', '6973')
('7955', '1039')
('7994', '5913')
('8090', '4872')
('8133', '8711')
('8741', '5211')
('8816', '7663')
('8984', '9485')
('9273', '6254')
('9314', '2187')
('9538', '1766')
('9868', '9221')
('416', '6614')
('647', '9907')
('761', '6971')
('919', '7417')
('1129', '5049')
('1162', '1115')
('1405', '9770')
('2629', '4501')
('2825', '662')
('2938', '5626')
('3025', '7229')
('3153', '1282')
('3577', '7906')
('3675', '4380')
('3796', '8694')
('4169', '4364')
('4347', '1767')
('4602', '7851')
('4632', '5311')
('4696', '6389')
('5199', '3660')
('5228', '4728')
('5234', '2853')
('5528', '3787')
('5871', '608')
('6180', '1470')
('6199', '2373')
('6318', '2657')
('6451', '8970')
('6772', '1830')
('6892', '7186')
('7096', '8855')
('7303', '4179')
('8055', '7927')
('8183', '3877')
('8268', '5889')
('8310', '6631')
('8667', '8965')
('9030', '2857')
('9587', '6852')
('9793', '3522')
('9803', '8089')
('214', '582')
('381', '8227')
('460', '9940')
('616', '4041')
('741', '5909')
('835', '920')
('843', '9535')
('1128', '5689')
('1162', '7069')
('1380', '8508')
('1443', '9746')
('1454', '4507')
('1475', '8192')
('1505', '8072')
('1553', '6486')
('1665', '5172')
('1729', '5390')
('2054', '9105')
('2269', '5221')
('2373', '9548')
('2551', '3471')
('3061', '5328')
('3476', '2641')
('3549', '5830')
('4003', '5484')
('4541', '1757')
('4620', '5499')
('4680', '6443')
('4737', '809')
('4778', '7526')
('5115', '6640')
('5295', '6038')
('5430', '231')
('5787', '4018')
('6024', '9663')
('6393', '5710')
('6406', '4699')
('7377', '5984')
('8187', '8387')
('8459', '4130')
('9007', '7515')
('939', '9736')
('1698', '4180')
('1758', '3700')
('1956', '9524')
('2381', '3652')
('2390', '8472')
('2490', '226')
('2610', '5856')
('2997', '8002')
('3048', '5528')
('3796', '8233')
('3986', '4826')
('4213', '626')
('4433', '5068')
('4647', '1672')
('4704', '7830')
('5074', '2334')
('5089', '2464')
('5304', '8216')
('5384', '8358')
('5602', '8845')
('5820', '9951')
('5969', '9252')
('6033', '1869')
('6496', '297')
('6648', '4027')
('7077', '2237')
('7432', '532')
('8319', '8599')
('9069', '4680')
('9110', '2016')
('9963', '3850')
('35', '2243')
('129', '2346')
('748', '3856')
('752', '7593')
('888', '2688')
('1795', '9682')
('1983', '6646')
('2118', '9521')
('2157', '2529')
('2789', '1247')
('3049', '728')
('3114', '3886')
('3542', '1330')
('3914', '5930')
('4131', '760')
('4419', '5549')
('4533', '6413')
('4646', '566')
('5043', '2612')
('5897', '2489')
('5913', '1509')
('6035', '1730')
('6264', '6263')
('6331', '1633')
('6509', '116')
('6965', '6939')
('7023', '6948')
('7222', '4039')
('7324', '6359')
('7524', '5966')
('7691', '421')
('7897', '4173')
('8107', '2815')
('8149', '370')
('8174', '4174')
('8938', '3040')
('9258', '8320')
('9341', '3569')
('9467', '2484')
('481', '4948')
('836', '9751')
('981', '5863')
('1659', '5780')
('2178', '7785')
('2252', '3639')
('2409', '6412')
('3052', '8573')
('3488', '514')
('3566', '2070')
('3644', '6959')
('4127', '6378')
('4175', '6319')
('4340', '7744')
('4794', '6605')
('4810', '1874')
('4844', '1298')
('5009', '6230')
('5018', '9019')
('5192', '4010')
('5717', '4753')
('6079', '5281')
('6252', '9530')
('6728', '380')
('7443', '1441')
('7976', '2804')
('8339', '9541')
('8349', '3324')
('8675', '4371')
('8716', '1241')
('9155', '9344')
('9217', '7002')
('9786', '9347')
('9833', '6542')
('707', '9583')
('759', '3308')
('1138', '1195')
('1535', '6139')
('1549', '2339')
('2274', '7973')
('2486', '8089')
('2579', '936')
('2899', '9356')
('2935', '4878')
('2973', '4926')
('3160', '2276')
('3636', '5441')
('3707', '9484')
('3947', '2517')
('3962', '1523')
('4024', '7716')
('4210', '7006')
('4304', '9795')
('4383', '3094')
('4918', '228')
('4970', '3956')
('5866', '1102')
('6520', '3090')
('6604', '9510')
('6791', '9943')
('6922', '3968')
('7037', '5535')
('7124', '7412')
('7278', '5420')
('8140', '6264')
('8576', '9555')
('9131', '755')
('9165', '5459')
('9348', '1740')
('9911', '8976')
('62', '8466')
('269', '9383')
('283', '8686')
('296', '6959')
('319', '9553')
('1122', '24')
('2113', '4258')
('2347', '1020')
('2360', '7561')
('2507', '1255')
('2701', '3224')
('2772', '7829')
('2807', '5005')
('3065', '3987')
('3880', '4504')
('4239', '122')
('6821', '7633')
('6951', '1134')
('7105', '5403')
('7268', '5566')
('7277', '8761')
('7578', '8324')
('8214', '3917')
('8560', '7472')
('9445', '8607')
('9745', '7265')
('9895', '5713')
('9951', '8150')
('118', '3159')
('242', '6762')
('252', '2757')
('324', '4296')
('429', '5683')
('1545', '1606')
('1599', '3523')
('1819', '3140')
('1866', '4413')
('3064', '3385')
('4075', '7856')
('4339', '9661')
('4759', '8468')
('5031', '7146')
('5797', '3443')
('6225', '2582')
('6274', '9382')
('6468', '2501')
('6515', '7931')
('7056', '8283')
('7254', '6661')
('8006', '9056')
('8028', '1306')
('8299', '9144')
('8555', '795')
('8703', '4754')
('8873', '6493')
('9334', '2266')
('9380', '7260')
('625', '6880')
('940', '861')
('1152', '6213')
('1462', '4482')
('1559', '2134')
('1803', '8690')
('1807', '1937')
('2139', '5511')
('2559', '4269')
('2639', '5245')
('2864', '4649')
('3206', '5447')
('3322', '4325')
('3593', '4772')
('4006', '6700')
('4255', '6136')
('4371', '1697')
('4758', '3716')
('4802', '4815')
('5160', '5413')
('5450', '974')
('5641', '1818')
('5895', '2749')
('5937', '307')
('6024', '7807')
('6469', '8019')
('6913', '7438')
('7097', '4868')
('7158', '6142')
('7572', '6000')
('7586', '5181')
('8810', '5006')
('9118', '4051')
('9189', '3971')
('9268', '9593')
('9805', '8880')
('89', '5534')
('125', '8289')
('247', '3712')
('284', '6625')
('469', '3582')
('866', '4823')
('1466', '1091')
('1570', '9983')
('1627', '107')
('2083', '1232')
('2111', '2586')
('2916', '4409')
('3411', '6344')
('3568', '5094')
('4436', '8885')
('4592', '3789')
('4703', '3631')
('5464', '7350')
('6208', '8975')
('6219', '1470')
('6728', '2794')
('6962', '823')
('7122', '7263')
('7996', '5801')
('8534', '5169')
