22107.14000000049
('127', '62074')
('87929', '38329')
('87938', '43929')
('88004', '49437')
('88079', '52334')
('88139', '32298')
('88274', '17616')
('88279', '65346')
('88311', '41690')
('88323', '27458')
('88412', '15393')
('88418', '71640')
('88439', '7282')
('88464', '50574')
('88498', '4196')
('88499', '80641')
('88732', '54460')
('88747', '72546')
('88772', '28941')
('88782', '93438')
('88935', '60085')
('88994', '66750')
('89034', '11872')
('89041', '63017')
('89048', '13004')
('89067', '2319')
('89068', '12978')
('89116', '1248')
('89225', '9726')
('89323', '80772')
('89342', '76025')
('89343', '76774')
('89365', '73450')
('89368', '37890')
('89398', '50416')
('89459', '58748')
('89501', '256')
('89520', '41641')
('89549', '9455')
('89688', '29458')
('89710', '81367')
('89719', '24995')
('89733', '73796')
('89744', '17603')
('89781', '21799')
('89821', '86609')
('89837', '71558')
('90006', '58392')
('90049', '97619')
('90059', '64069')
('90088', '56985')
('90094', '50940')
('90120', '35229')
('90142', '63272')
('90148', '39440')
('90222', '78032')
('90326', '29184')
('90333', '73695')
('90352', '93648')
('90399', '43417')
('90416', '63135')
('90434', '23042')
('90439', '78274')
('90445', '72510')
('90526', '90230')
('90579', '69437')
('90739', '20257')
('90766', '65190')
('90882', '17016')
('90982', '35892')
('91029', '99806')
('91033', '89552')
('91053', '23225')
('91064', '12588')
('91198', '49153')
('91204', '23606')
('91211', '79707')
('91242', '60252')
('91343', '96591')
('91350', '18170')
('91381', '58240')
('91436', '83038')
('91450', '23253')
('91486', '81813')
('91511', '25163')
('91512', '72927')
('91525', '86528')
('91556', '73219')
('91585', '58759')
('91658', '69695')
('91703', '70628')
('91710', '38556')
('91717', '64776')
('91756', '48172')
('91809', '96957')
('91822', '88281')
('91823', '57415')
('91864', '91063')
('91906', '12852')
('91932', '6585')
('91945', '44242')
('91985', '21583')
('92059', '62057')
('92062', '35')
('92089', '33766')
('92098', '68213')
('92128', '2495')
('92205', '72328')
('92350', '710')
('92364', '37708')
('92413', '863')
('92462', '73779')
('92529', '93653')
('92552', '50862')
('92571', '82486')
('92581', '39601')
('92613', '76671')
('92651', '4027')
('92687', '17039')
('92795', '89591')
('92877', '45111')
('92885', '93879')
('92894', '95609')
('92965', '13942')
('92981', '74742')
('92992', '69555')
('93015', '71765')
('93046', '97690')
('93163', '17049')
('93233', '73220')
('93320', '85515')
('93382', '67564')
('93407', '60173')
('93410', '59465')
('93418', '52744')
('93426', '99770')
('93436', '48527')
('93449', '11028')
('93460', '24390')
('93460', '68756')
('93492', '57415')
('93610', '93034')
('93670', '9811')
('93696', '11005')
('93726', '81975')
('93745', '77084')
('93745', '86485')
('93860', '97092')
('93881', '64415')
('93972', '25695')
('93992', '8800')
('94002', '47110')
('94013', '23741')
('94052', '17702')
('94148', '9906')
('94211', '14727')
('94212', '22152')
('94218', '52247')
('94220', '12840')
('94226', '69154')
('94244', '48469')
('94250', '79827')
('94271', '86205')
('94272', '90745')
('94313', '47568')
('94322', '12459')
('94387', '31237')
('94437', '33378')
('94629', '10323')
('94726', '45862')
('94784', '59033')
('94808', '11108')
('94813', '73550')
('94831', '17689')
('94847', '44120')
('94928', '53325')
('94963', '38108')
('94978', '72948')
('95008', '22665')
('95159', '67917')
('95167', '59401')
('95184', '54877')
('95257', '55759')
('95316', '75760')
('95358', '66513')
('95407', '63172')
('95433', '20291')
('95450', '68743')
('95458', '66364')
('95588', '67721')
('95628', '99676')
('95721', '35903')
('95799', '38771')
('95870', '13091')
('95875', '12923')
('95881', '95403')
('96063', '33173')
('96088', '33364')
('96100', '53408')
('96124', '11749')
('96127', '44826')
('96129', '62015')
('96180', '95470')
('96206', '86356')
('96248', '59266')
('96249', '91326')
('96252', '96157')
('96326', '23431')
('96397', '43938')
('96469', '52672')
('96518', '73317')
('96562', '22318')
('96595', '37773')
('96605', '71932')
('96634', '47450')
('96696', '54061')
('96717', '54980')
('96739', '69695')
('96847', '84448')
('96861', '753')
('96870', '74075')
('96881', '22782')
('96911', '81490')
('96927', '89583')
('96955', '41962')
('96969', '9717')
('97007', '92750')
('97056', '10511')
('97198', '92387')
('97216', '2680')
('97239', '49598')
('97297', '19310')
('97332', '40472')
('97339', '43889')
('97370', '63540')
('97420', '7155')
('97461', '77688')
('97491', '93966')
('97499', '33782')
('97654', '54384')
('97699', '34722')
('97716', '80721')
('97768', '66973')
('97787', '65147')
('97792', '43808')
('97831', '21056')
('97873', '21561')
('97881', '693')
('97909', '27672')
('98073', '8596')
('98128', '3506')
('98179', '74832')
('98212', '44614')
('98276', '92950')
('98303', '44924')
('98304', '77694')
('98338', '31754')
('98341', '78755')
('98358', '23679')
('98366', '82038')
('98379', '64620')
('98389', '1523')
('98392', '50353')
('98404', '77859')
('98451', '3790')
('98461', '43952')
('98483', '43269')
('98484', '9202')
('98499', '99989')
('98512', '37623')
('98523', '17395')
('98557', '4446')
('98602', '21819')
('98639', '8729')
('98687', '25931')
('98698', '17732')
('98698', '69499')
('98709', '93219')
('98730', '67934')
('98768', '89792')
('98805', '62317')
('98856', '41377')
('98866', '34063')
('98906', '13049')
('98908', '70216')
('98909', '75161')
('98981', '59633')
('99013', '68475')
('99028', '65004')
('99049', '73937')
('99087', '4659')
('99145', '12479')
('99197', '27834')
('99286', '2235')
('99316', '82105')
('99365', '55872')
('99371', '42641')
('99412', '18354')
('99431', '11633')
('99449', '57091')
('99456', '8937')
('99560', '34384')
('99564', '29528')
('99564', '95850')
('99634', '60403')
('99642', '81782')
('99704', '90021')
('99718', '53028')
('99724', '44761')
('99778', '21498')
('99782', '81671')
('99806', '63773')
('99819', '95372')
('99837', '43199')
('99866', '26124')
('99918', '90542')
('99933', '53121')
('99936', '70913')
('99941', '35015')
('25', '80041')
('38', '40270')
('91', '98159')
('95', '88315')
('166', '43767')
('174', '81882')
('192', '19415')
('206', '19770')
('232', '75891')
('304', '36213')
('322', '69869')
('336', '98667')
('430', '73864')
('455', '79472')
('500', '26404')
('535', '60590')
('625', '63064')
('724', '7532')
('744', '8562')
('744', '61513')
('766', '38625')
('812', '66249')
('824', '59400')
('834', '34392')
('874', '45113')
('875', '27189')
('893', '73621')
('921', '6233')
('948', '38914')
('949', '43977')
('951', '44659')
('973', '67511')
('1083', '82138')
('1184', '39889')
('1241', '8710')
('1267', '8824')
('1466', '24583')
('1488', '33580')
('1539', '50671')
('1617', '69452')
('1722', '97267')
('1742', '85304')
('1824', '65365')
('1827', '36399')
('1917', '44980')
('1976', '290')
('1987', '9543')
('1992', '6529')
('2031', '73458')
('2110', '20951')
('2157', '39834')
('2219', '43414')
('2228', '20127')
('2228', '61378')
('2240', '45815')
('2289', '8167')
('2294', '43375')
('2296', '30998')
('2334', '41290')
('2350', '54855')
('2370', '34216')
('2386', '58389')
('2406', '89042')
('2443', '45561')
('2464', '69454')
('2483', '40152')
('2505', '94930')
('2524', '49541')
('2617', '83525')
('2767', '40365')
('2824', '86944')
('2830', '30505')
('2842', '87558')
('2849', '99330')
('2909', '97766')
('3062', '57511')
('3147', '96971')
('3194', '44578')
('3276', '28659')
('3287', '60121')
('3310', '17120')
('3374', '39086')
('3395', '42451')
('3412', '99265')
('3430', '81257')
('3467', '78072')
('3469', '51014')
('3477', '6785')
('3563', '46266')
('3628', '58791')
('3628', '68043')
('3673', '49231')
('3684', '37960')
('3778', '49036')
('3781', '29050')
('3946', '42896')
('3960', '84456')
('3993', '1463')
('4096', '43664')
('4165', '4191')
('4301', '91786')
('4338', '5902')
('4347', '14421')
('4407', '69642')
('4445', '67145')
('4453', '31257')
('4461', '84672')
('4477', '43988')
('4479', '32550')
('4485', '27204')
('4560', '27332')
('4593', '85202')
('4673', '3077')
('4699', '28863')
('4704', '20584')
('4710', '95078')
('4742', '62241')
('4767', '45581')
('4821', '9798')
('4913', '51172')
('4999', '80015')
('5070', '2742')
('5079', '85689')
('5092', '58875')
('5212', '57639')
('5235', '52981')
('5377', '6994')
('5422', '94578')
('5496', '97696')
('5562', '90026')
('5564', '75581')
('5631', '53855')
('5690', '44546')
('5761', '82992')
('5792', '76706')
('5814', '46952')
('5824', '5002')
('5838', '70252')
('5951', '27140')
('6065', '11422')
('6084', '56317')
('6108', '91312')
('6159', '60997')
('6175', '10103')
('6187', '12524')
('6230', '16355')
('6279', '54647')
('6315', '17877')
('6315', '72570')
('6340', '26916')
('6368', '59953')
('6398', '98459')
('6464', '27236')
('6515', '19746')
('6546', '74639')
('6550', '36464')
('6583', '72721')
('6612', '72935')
('6655', '4043')
('6663', '45831')
('6734', '39221')
('6738', '45314')
('6757', '21504')
('6757', '68893')
('6809', '78474')
('6844', '36332')
('6845', '12041')
('6878', '82947')
('6998', '57627')
('7018', '53488')
('7023', '36520')
('7105', '4312')
('7144', '46075')
('7185', '39050')
('7193', '5121')
('7269', '1639')
('7270', '23161')
('7314', '97007')
('7346', '55880')
('7379', '71089')
('7421', '57326')
('7422', '3242')
('7471', '94134')
('7474', '17077')
('7505', '30283')
('7552', '71038')
('7559', '89284')
('7569', '1497')
('7569', '70782')
('7574', '81151')
('7636', '45032')
('7650', '92997')
('7651', '39991')
('7653', '96228')
('7666', '57603')
('7685', '23778')
('7730', '62977')
('7785', '34863')
('7978', '63523')
('7982', '61922')
('8025', '97428')
('8062', '5584')
('8082', '94712')
('8136', '46721')
('8207', '5836')
('8276', '72864')
('8328', '1048')
('8355', '35622')
('8359', '17736')
('8390', '98252')
('8396', '65848')
('8442', '96450')
('8460', '15342')
('8473', '11000')
('8528', '60449')
('8530', '12814')
('8548', '82491')
('8549', '64115')
('8559', '2004')
('8597', '98051')
('8639', '71273')
('8658', '34681')
('8660', '45574')
('8722', '98780')
('8766', '1030')
('8776', '95816')
('8831', '73332')
('8836', '38570')
('8872', '5962')
('8883', '62649')
('8920', '96521')
('8928', '68352')
('8953', '34723')
('8969', '68659')
('8999', '55110')
('9043', '53786')
('9064', '52605')
('9066', '60027')
('9098', '15143')
('9133', '43273')
('9191', '10331')
('9221', '39185')
('9300', '72524')
('9312', '369')
('9327', '15892')
('9341', '2955')
('9425', '50697')
('9465', '56792')
('9489', '50759')
('9506', '69504')
('9611', '44003')
('9619', '69085')
('9686', '80112')
('9721', '54272')
('9815', '25404')
('9841', '5641')
('9859', '11468')
('9878', '32044')
('9903', '7798')
('9929', '58522')
('10018', '32098')
('10044', '83819')
('10053', '86547')
('10064', '17437')
('10110', '23761')
('10154', '51402')
('10223', '89967')
('10232', '68994')
('10265', '68119')
('10416', '95450')
('10497', '82539')
('10514', '35682')
('10519', '81150')
('10546', '93801')
('10557', '46642')
('10640', '353')
('10679', '62732')
('10684', '79991')
('10718', '96430')
('10745', '53745')
('10748', '55920')
('10767', '71316')
('10780', '14067')
('10879', '23107')
('10907', '97048')
('10993', '4319')
('11005', '95967')
('11011', '51382')
('11058', '96785')
('11085', '11329')
('11099', '30215')
('11167', '28741')
('11229', '11644')
('11241', '76070')
('11261', '9080')
('11275', '64136')
('11283', '36583')
('11289', '30476')
('11322', '60994')
('11364', '46504')
('11442', '45694')
('11444', '36500')
('11484', '77433')
('11495', '43049')
('11506', '44067')
('11524', '78204')
('11582', '65709')
('11601', '41886')
('11628', '97666')
('11655', '25174')
('11699', '13831')
('11780', '23412')
('11832', '41096')
('11937', '99151')
('11948', '29555')
('11970', '66048')
('11990', '56516')
('12013', '91743')
('12068', '72337')
('12170', '46100')
('12177', '74936')
('12203', '15344')
('12265', '62053')
('12332', '4306')
('12409', '48103')
('12409', '65570')
('12432', '236')
('12440', '88654')
('12468', '9714')
('12480', '35237')
('12508', '2602')
('12512', '7824')
('12565', '71337')
('12572', '45703')
('12579', '56716')
('12644', '6339')
('12649', '74202')
('12682', '96444')
('12687', '47178')
('12692', '16790')
('12712', '95156')
('12792', '84103')
('12806', '60517')
('12845', '96970')
('12903', '21272')
('12921', '23552')
('12974', '33295')
('12984', '81434')
('13041', '295')
('13142', '76225')
('13164', '26640')
('13373', '66576')
('13374', '26813')
('13440', '83408')
('13531', '75074')
('13532', '26494')
('13553', '30491')
('13553', '80724')
('13573', '39996')
('13685', '33402')
('13718', '53207')
('13770', '34405')
('13788', '3275')
('13789', '80668')
('13793', '91637')
('13826', '16612')
('13846', '91018')
('13857', '42334')
('13877', '18982')
('13884', '15226')
('13952', '13942')
('13991', '71850')
('14079', '7600')
('14117', '24301')
('14140', '96795')
('14201', '45095')
('14230', '88243')
('14301', '80530')
('14423', '92874')
('14463', '7243')
('14526', '71965')
('14542', '35777')
('14591', '25712')
('14597', '52228')
('14629', '62814')
('14728', '40284')
('14746', '90102')
('14789', '84065')
('14829', '30183')
('14882', '95200')
('14906', '61209')
('14939', '65552')
('14943', '61177')
('14953', '62422')
('14971', '24017')
('14984', '54924')
('14996', '78417')
('15016', '31908')
('15083', '11313')
('15103', '53781')
('15105', '26572')
('15188', '29117')
('15260', '95978')
('15262', '39213')
('15285', '88930')
